id,user,created_at,text,text_lenght,tag,built_in_tag
1370488032319709194,MedScienceJobs,2021-03-12 21:33:03,"['medic', 'scienc', 'troy', 'mi', 'usa', 'fuel', 'cell', 'princip', 'engin', 'medic', 'diagnost', 'semiconductor', 'manufactur']",13,medical,#medical-filter:retweets
1371802931012329480,jamesvgingerich,2021-03-16 12:38:00,"['the', 'impact', 'of', 'covid', 'on', 'fintech', 'prospect', 'busi', 'report']",9,covid,#covid-filter:retweets
1371574250507620353,tmj_atl_eng,2021-03-15 21:29:18,"['we', 're', 'hire', 'in', 'atlanta', 'ga', 'click', 'the', 'link', 'in', 'our', 'bio', 'to', 'appli', 'to', 'thi', 'job', 'and', 'more', 'trailer', 'mechan', 'journeyman', 'at', 'up', 'engin']",25,engineering,#engineering-filter:retweets
1371892661179854848,SarahSynapses,2021-03-16 18:34:33,"['i', 'hand', 'paint', 'thi', 'turtl', 'on', 'a', 'real', 'seashel', 'a', 'few', 'year', 'ago', 'and', 'just', 'found', 'a', 'pictur', 'of', 'it', 'when', 'i', 'wa', 'clean']",24,art,#art-filter:retweets
1370273625153097733,Tmakstore,2021-03-12 07:21:05,"['the', 'up', 'to', 'discount', 'on', 'the', 'overstock', 'sale', 'at', 'life', 'extens', 'europ', 'use', 'promo', 'code', 'click', 'here']",17,bodybuilding,#bodybuilding-filter:retweets
1371877399726587905,mybabychoose,2021-03-16 17:33:55,"['cybex', 'eterni', 's', 'car', 'seat', 'lavaston', 'black', 'babi', 'parent', 'famili', 'usa', 'amazon', 'trend']",13,fashion,#fashion-filter:retweets
1371716519554543618,A1KagziBrothers,2021-03-16 06:54:38,"['c', 'photo', 'edit', 'sugarbox', 'sugarboxnetwork', 'wherethenetwork', 'entertain', 'ott', 'innov', 'tech']",10,innovation,#innovation-filter:retweets
1371903673069096967,principaltiller,2021-03-16 19:18:19,"['these', 'scienc', 'lab', 'are', 'start', 'to', 'look', 'inncred', 'fih']",9,science,#science-filter:retweets
1371944924669706246,genlous,2021-03-16 22:02:14,"['a', 'cuomo', 'departur', 'would', 'set', 'up', 'kathi', 'hochul', 'to', 'be', 'new', 'york', 's', 'first', 'femal', 'governor', 'cultur', 'societi', 'gt', 'gt', 'gt']",21,culture,#culture-filter:retweets
1371813837415006210,AbotsengMakarov,2021-03-16 13:21:20,"['ouldechob', 'connect', 'leisur', 'travel', 'amp', 'busi', 'leisur', 'travel', 'busi', 'bw', 'botswana']",11,travel,#travel-filter:retweets
1371859363783176197,btvbuegayarg,2021-03-16 16:22:14,"['buegay', 'tbt', 'bgaymedia', 'travel', 'en', 'buegay', 'travel', 'and', 'vacat']",9,travel,#travel-filter:retweets
1371909077614354442,AshleyEssayHelp,2021-03-16 19:39:47,"['assign', 'assign', 'histori', 'english', 'geographi', 'market', 'researchpap', 'busi', 'labreport', 'literatur']",10,business,#business-filter:retweets
1371145992066719746,NerdierThingsTV,2021-03-14 17:07:33,"['albert', 'einstein', 'wa', 'born', 'on', 'march', 'here', 'is', 'a', 'video', 'of', 'him', 'explain', 'hi', 'famou', 'formula', 'e', 'mc', 'day']",19,physics,#physics-filter:retweets
1371191360506716165,Helperwriters,2021-03-14 20:07:50,"['qualiti', 'onlin', 'class', 'help', 'servic', 'pay', 'essay', 'pay', 'homework', 'stat', 'lab', 'report', 'algebra', 'scienc', 'calculu']",15,biology,#biology-filter:retweets
1371877252946857984,CortXplorers,2021-03-16 17:33:20,"['queer', 'up', 'scienc', 'divers', 'matter']",5,science,#science-filter:retweets
1371921025533837313,HultinTerri,2021-03-16 20:27:16,"['so', 'good', 'i', 'had', 'to', 'share', 'check', 'out', 'all', 'the', 'item', 'i', 'm', 'love', 'on', 'from', 'poshmark', 'fashion']",18,fashion,#fashion-filter:retweets
1371316570476081154,TheBrainandBri1,2021-03-15 04:25:22,"['good', 'morn', 'friend', 'goodvib', 'goodmorn', 'thebrainbrightacademi', 'scienc', 'physic', 'classphys', 'pcmb']",10,physics,#physics-filter:retweets
1370757714016673794,MEFoggyDog,2021-03-13 15:24:41,"['variou', 'm', 'e', 'issu', 'over', 'the', 'year', 'now', 'perfect', 'represent', 'of', 'medic', 'govt', 'respons', 'to', 'covid', 'long', 'covi']",18,medical,#medical-filter:retweets
1371886048133984258,V12Data,2021-03-16 18:08:16,"['webinar', 'learn', 'whi', 'person', 'is', 'so', 'import', 'to', 'win', 'and', 'compet', 'in', 'today', 's', 'econom', 'climat', 'thi', 'thursday', 'fr']",19,marketing,#marketing-filter:retweets
1369718431377993731,rblumel,2021-03-10 18:34:56,"['covid', 'fl', 'is', 'right', 'around', 'the', 'corner', 'text', 'messag', 'impli', 'polit', 'motiv', 'behind', 'lakewood', 'ranch', 'vacc']",16,political,#political-filter:retweets
1371890767203946496,Arty20071,2021-03-16 18:27:02,"['dm', 'me', 'if', 'you', 'are', 'intrest', 'in', 'buy', 'these', 'draw', 'art', 'artist', 'sketch', 'illustr', 'draw', 'artwork', 'digitalart']",17,art,#art-filter:retweets
1370278298266304513,AmoraShopping,2021-03-12 07:39:39,"['like', 'it', 'tweet', 'it', 'shop', 'it', 'wolbar', 'modelia', 'white', 'fitgirl', 'fit', 'fitnessmotiv']",12,gym,#gym-filter:retweets
1371915521302667272,louvrejau,2021-03-16 20:05:23,"['i', 'know', 'i', 'm', 'obsess', 'with', 'them', 'sencalkalp', 'm', 'hanker', 'edser', 'love']",12,love,#love-filter:retweets
1371862651932971009,eivras,2021-03-16 16:35:18,"['how', 'it', 'start', 'vs', 'how', 'it', 's', 'go', 'everyday', 'bd', 'design', 'nft', 'nftart', 'architectur', 'interior']",15,architecture,#architecture-filter:retweets
1371612634961829888,jurygroup,2021-03-16 00:01:50,"['what', 'do', 'you', 'believ', 'is', 'the', 'reason', 'astrazeneca', 'ha', 'been', 'suspend', 'for', 'it', 'vaccin', 'in', 'european', 'countri', 'pfizer', 'h']",19,science,#science-filter:retweets
1371194426656178180,HausaTours,2021-03-14 20:20:01,"['we', 'are', 'here', 'for', 'you', 'call', 'whatsapp', 'us', 'on', 'or', 'send', 'us', 'an', 'email', 'at', 'info']",16,culture,#culture-filter:retweets
1371936204497645568,DIYMikes,2021-03-16 21:27:35,"['made', 'from', 'a', 'real', 'book', 'so', 'it', 'fit', 'in', 'anywher', 'the', 'way', 'to', 'keep', 'your', 'person', 'thing', 'secur', 'in', 'plain', 'sight', 'get', 'a']",23,love,#love-filter:retweets
1371894264179744768,tamotsu0art,2021-03-16 18:40:55,"['product', 'process', 'creativ', 'artwork', 'art', 'oilpaint', 'sketch', 'color', 'draw', 'draw']",10,art,#art-filter:retweets
1371842698118856709,ning270342,2021-03-16 15:16:01,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa']",11,solar,#solar-filter:retweets
1371917938257715210,REoptimizer,2021-03-16 20:15:00,"['follow', 'us', 'on', 'linkedin', 'for', 'more', 'commerci', 'real', 'estat', 'tip', 'cre', 'tenanttip', 'reoptim', 'tenantrep', 'offic']",15,covid,#covid-filter:retweets
1371784147082088459,LillianOClemons,2021-03-16 11:23:21,"['kellyservic', 'is', 'hire', 'a', 'job', 'open', 'receptionist', 'medic', 'offic', 'full', 'time', 'temp', 'to', 'hire', 'start', 'asap', 'app']",17,job,#job-filter:retweets
1371822963272642561,JMMurray1966,2021-03-16 13:57:36,"['the', 'hous', 'of', 'repres', 'thank', 'essenti', 'employe', 'with', 'disabl', 'for', 'their', 'effort', 'throughout', 'the', 'covid']",15,covid,#covid-filter:retweets
1371578211826536449,ProMuscleBB,2021-03-15 21:45:03,"['off', 'natur', 'best', 'isopur', 'zero', 'or', 'low', 'carb', 'use', 'code', 'pure', 'at', 'checkout', 'supplement']",14,gym,#gym-filter:retweets
1371922243312353283,Blixnkng_,2021-03-16 20:32:06,"['remak', 'of', 'my', 'first', 'digitalart', 'on', 'twitter', 'art', 'procreat', 'oc', 'originalcharact']",11,art,#art-filter:retweets
1371864836926283779,jsilvani,2021-03-16 16:43:59,"['clue', 'in', 'to', 'the', 'cloud', 'reason', 'cloud', 'account', 'is', 'a', 'natur', 'choic', 'by']",13,marketing,#marketing-filter:retweets
1371933210276417539,essamalimahmoud,2021-03-16 21:15:41,"['legend', 'of', 'egypt', 'amp', 'dahabiya', 'nilecruis', 'in', 'day', 'save', 'per', 'person', 'with', 'a', 'free', 'cancel', 'polici']",16,travel,#travel-filter:retweets
1371426214464790528,politic_talks,2021-03-15 11:41:04,"['biden', 'harri', 'refus', 'to', 'call', 'for', 'cuomo', 'to', 'resign', 'as', 'governor', 's', 'support', 'collaps', 'in', 'new', 'york', 'nationwid']",18,political,#political-filter:retweets
1371522164172726272,OrdoNews,2021-03-15 18:02:20,"['britain', 's', 'most', 'brutal', 'prison', 'to', 'be', 'releas', 'in', 'scienc', 'uk']",11,science,#science-filter:retweets
1371890883088551936,AJBlackston,2021-03-16 18:27:29,"['eight', 'thing', 'an', 'account', 'advis', 'may', 'do', 'for', 'you', 'thedailyconsult', 'consult']",11,business,#business-filter:retweets
1371888495736758273,gilksgaragecafe,2021-03-16 18:18:00,"['so', 'pleas', 'with', 'the', 'new', 'mug', 'come', 'our', 'way', 'they', 'look', 'vantast', 'popbangcolour', 'mug', 'art']",15,art,#art-filter:retweets
1371718420870406148,Shulab,2021-03-16 07:02:11,"['whi', 'one', 'side', 'of', 'earth', 'is', 'rapidli', 'get', 'colder', 'than', 'the', 'other', 'discoveri', 'scienc', 'technolog', 'tech', 'research']",17,science,#science-filter:retweets
1371659598680104960,AstroKirsten,2021-03-16 03:08:27,"['you', 'may', 'have', 'heard', 'of', 'absolut', 'zero', 'but', 'what', 'about', 'absolut', 'hot', 'watch', 'and', 'find', 'out', 'physic', 'bigbang', 'space']",19,physics,#physics-filter:retweets
1371842927413108755,solarsidostats,2021-03-16 15:16:56,"['pleas', 'stream', 'solar', 'mamamoo']",4,solar,#solar-filter:retweets
1371895014696091656,ssensikombi,2021-03-16 18:43:54,"['never', 'underestim', 'the', 'power', 'of', 'a', 'busi', 'lunch', 'it', 'melt', 'heart', 'and', 'close', 'deal', 'but', 'it', 'come', 'with', 'rule', 'be']",20,business,#business-filter:retweets
1371921802230951937,moonbear09,2021-03-16 20:30:21,"['legoooo', 'daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa']",12,solar,#solar-filter:retweets
1370927549421924354,AmoraShopping,2021-03-14 02:39:33,"['like', 'it', 'tweet', 'it', 'shop', 'it', 'yesx', 'yx', 'mask', 'black', 'o', 's', 'fitgirl', 'fit']",14,bodybuilding,#bodybuilding-filter:retweets
1371454650109493248,riskmap_,2021-03-15 13:34:03,"['us', 'reviv', 'yemen', 'peac', 'process', 'but', 'battl', 'for', 'marib', 'a', 'polit']",11,political,#political-filter:retweets
1371851424318033924,BobBlackman,2021-03-16 15:50:41,"['pleas', 'to', 'see', 'launch', 'of', 'uk', 'provid', 'opportun', 'for', 'educ', 'and', 'travel', 'abroad', 'to', 'all', 'student']",16,travel,#travel-filter:retweets
1371878218731520013,whoisvisiting,2021-03-16 17:37:10,"['websit', 'visitor', 'track', 'softwar']",4,marketing,#marketing-filter:retweets
1371873192747266048,PolitikoWatch,2021-03-16 17:17:11,"['oic', 'si', 'eleazar', 'sina', 'test', 'posit', 'for', 'covid', 'deboldsina', 'covid']",10,covid,#covid-filter:retweets
1371900001199271943,ncl_tweets,2021-03-16 19:03:43,"['amazon', 'is', 'fast', 'becom', 'a', 'massiv', 'fashion', 'retail', 'sell', 'mani', 'of', 'it', 'own', 'brand', 'and', 'make', 'billion', 'in', 'the']",19,fashion,#fashion-filter:retweets
1371545127622209538,CC_Architects,2021-03-15 19:33:35,"['happi', 'monday', 'the', 'start', 'of', 'a', 'new', 'week', 'so', 'how', 'about', 'a', 'look', 'at', 'one', 'of', 'our', 'previou', 'project', 'if', 'you', 'would', 'like', 'to']",24,architecture,#architecture-filter:retweets
1371873030759194624,maon_x,2021-03-16 17:16:33,"['art', 'draw', 'sketch', 'blacknotebook', 'posh', 'hive', 'hiveblogshar', 'onchainart', 'essay', 'draw', 'a', 'side', 'profil', 'portra']",14,art,#art-filter:retweets
1371828405264650242,bibimbapsz,2021-03-16 14:19:13,"['rare', 'shibe', 'architectur', 'nft', 'at', 'spread', 'the', 'word', 'nftcommun', 'nft', 'cryptoart']",11,architecture,#architecture-filter:retweets
1371373467547885569,RadoZierik,2021-03-15 08:11:28,"['brown', 'femal', 'blackbird', 'with', 'open', 'beak', 'sing', 'perch', 'on', 'a', 'wooden', 'stick', 'bird', 'anim', 'agelaiu', 'blackbird', 'beak']",17,animal,#animal-filter:retweets
1371846112370376721,GRADESAPRO,2021-03-16 15:29:35,"['kindli', 'dm', 'for', 'busi', 'law', 'math', 'algebra', 'statist', 'biolog', 'nurs', 'essay', 'due', 'assign', 'onlin', 'class', 'c']",16,physics,#physics-filter:retweets
1371863355410026501,wheethepussy,2021-03-16 16:38:06,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa']",11,solar,#solar-filter:retweets
1370906741072920577,BarryDutton,2021-03-14 01:16:51,"['truth', 'funni', 'how', 'nobodi', 'want', 'to', 'discuss', 'the', 'fraud', 'of', 'vaccin', 'vaccineinjuri', 'right', 'or', 'how', 'there', 's', 'a']",18,government,#government-filter:retweets
1371848655095873546,Wheepaws,2021-03-16 15:39:41,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa', 'mine']",12,solar,#solar-filter:retweets
1369369086313066508,TheGradCollege,2021-03-09 19:26:46,"['scholar', 'remind', 'that', 'there', 'is', 'a', 'mixer', 'on', 'emerg', 'technolog', 'in', 'the', 'lifesci', 'and', 'medic']",15,medical,#medical-filter:retweets
1371050290842062850,chefkevinashton,2021-03-14 10:47:16,"['longeaton', 'ilkeston', 'erewash', 'derbyshir', 'foodi', 'the', 'govern', 'are', 'make', 'move', 'to', 'chang', 'the', 'law', 'to', 'allow']",16,government,#government-filter:retweets
1371859381172772867,mrcheekymonkey2,2021-03-16 16:22:19,"['fashion', 'style', 'tech', 'children', 's', 'beginn', 'percuss', 'music', 'instrument', 'drum']",10,fashion,#fashion-filter:retweets
1371868876175155205,namasteui,2021-03-16 17:00:02,"['what', 'is', 'the', 'best', 'way', 'to', 'deal', 'with', 'power', 'outag', 'read', 'more', 'namasteui', 'guestblog']",14,business,#business-filter:retweets
1371891541489377286,A1AmericanGroup,2021-03-16 18:30:06,"['we', 'know', 'that', 'market', 'a', 'hotel', 'ha', 'never', 'been', 'a', 'simpl', 'job', 'and', 'it', 's', 'even', 'tougher', 'to', 'do', 'dure', 'a', 'global', 'pandem']",23,marketing,#marketing-filter:retweets
1369575319397662720,ADestrument,2021-03-10 09:06:16,"['nice', 'summari', 'of', 'what', 'i', 'do', 'on', 'a', 'daili', 'basi', 'lifesci', 'medic', 'technic', 'translat', 'xl']",15,medical,#medical-filter:retweets
1369908337014407168,RobertCFried,2021-03-11 07:09:33,"['schumer', 'the', 'finger', 'pest', 'control', 'and', 'trump', 'polit', 'uspolit', 'republican', 'gop', 'democrat', 'dem', 'polit']",14,political,#political-filter:retweets
1371915451299684361,dontcallme_dick,2021-03-16 20:05:07,"['new', 'pai', 'weit', 'backpack', 'shopifi', 'ecommerc', 'dropship', 'shopifystor']",8,marketing,#marketing-filter:retweets
1371825111158943752,panzersolution,2021-03-16 14:06:08,"['job', 'titl', 'product', 'secur', 'specialist', 'locat', 'remot', 'share', 'resum', 'on', 'resum', 'com', 'or', 'for', 'more', 'inf']",16,job,#job-filter:retweets
1370847255834595328,firstclasswrit7,2021-03-13 21:20:29,"['we', 'are', 'glad', 'to', 'help', 'you', 'score', 'your', 'favorit', 'grade', 'a', 'pay', 'law', 'physic', 'essayhelp', 'english', 'essaypay', 'math']",18,physics,#physics-filter:retweets
1371703090529845252,Hackingdom_io,2021-03-16 06:01:16,"['binanc', 'will', 'list', 'bifi', 'in', 'the', 'innov', 'zone', 'innov', 'via']",10,innovation,#innovation-filter:retweets
1371431155753496577,AintWorthWinnin,2021-03-15 12:00:42,"['thi', 'is', 'a', 'daili', 'remind', 'to', 'that', 'the', 'game', 'ain', 't', 'worth', 'win', 'if', 'you', 're', 'break', 'all', 'the', 'rule']",20,government,#government-filter:retweets
1371657555349540870,myprepacademy,2021-03-16 03:00:20,"['actprotip', 'scienc', 'act', 'term', 'to', 'know', 'via', 'actprep', 'scienc', 'biolog']",10,physics,#physics-filter:retweets
1371454690995605504,DennisZapata_10,2021-03-15 13:34:13,"['interest', 'exterior', 'design', 'element', 'give', 'thi', 'build', 'an', 'artist', 'appear', 'architectur']",11,architecture,#architecture-filter:retweets
1371485214342586377,Legacy17org,2021-03-15 15:35:30,"['food', 'system', 'chang', 'onlin', 'confer', 'march', 'ye', 'next', 'week', 'impress', 'line', 'up']",12,food,#food-filter:retweets
1369891839529123849,mrvastagh,2021-03-11 06:04:00,"['best', 'friend', 'dog', 'dogstagram', 'pet', 'doggi', 'instadog', 'dogsofinsta', 'ilovemydog', 'anim', 'animallov', 'petlov']",12,animal,#animal-filter:retweets
1371843027329777673,MarTechSeries,2021-03-16 15:17:19,"['join', 'top', 'conferenc', 'brand', 'with', 'virtual', 'background', 'martech', 'marketingtechnolog', 'technolog']",10,technology,#technology-filter:retweets
1370760371787599879,PharmaServeInc,2021-03-13 15:35:14,"['get', 'free', 'ship', 'when', 'you', 'place', 'your', 'veri', 'first', 'order', 'for', 'order', 'or', 'more', 'use', 'code', 'first', 'have', 'ani', 'questio']",20,pharmacy,#pharmacy-filter:retweets
1370823136321679366,Prowriters001A,2021-03-13 19:44:39,"['kindli', 'dm', 'me', 'for', 'busi', 'law', 'math', 'algebra', 'calculu', 'statist', 'biolog', 'nurs', 'essay', 'due', 'assign']",15,physics,#physics-filter:retweets
1371934870549663744,emilychewart,2021-03-16 21:22:17,"['sketch', 'of', 'a', 'brandonmaxwel', 'design', 'i', 'm', 'think', 'of', 'post', 'more', 'sketch', 'to', 'give', 'you', 'guy', 'more', 'content', 'what', 'do', 'yo']",21,fashion,#fashion-filter:retweets
1370807478984830983,TutorLegit,2021-03-13 18:42:26,"['legit', 'and', 'reliabl', 'result', 'in', 'onlin', 'class', 'math', 'algebra', 'calculu', 'statist', 'biolog', 'essay', 'due', 'assign']",15,physics,#physics-filter:retweets
1371854431990509570,charleneli,2021-03-16 16:02:39,"['befor', 'a', 'woman', 'will', 'find', 'the', 'courag', 'to', 'rais', 'her', 'hand', 'and', 'challeng', 'the', 'statu', 'quo', 'she', 'must', 'feel', 'like', 'she', 'belong']",22,innovation,#innovation-filter:retweets
1371817443761524738,TFA_ChicagoNWI,2021-03-16 13:35:40,"['thank', 'you', 'for', 'build', 'momentum', 'for', 'as', 'a', 'corpsact', 'co', 'sponsor', 'thrill', 'to', 'see']",14,covid,#covid-filter:retweets
1371482751568908290,whataboutus2021,2021-03-15 15:25:43,"['anim', 'can', 't', 'talk', 'for', 'themselv', 'so', 'we', 'need', 'to', 'be', 'their', 'voic', 'and', 'bring', 'their', 'plight', 'out', 'into', 'the', 'daylight', 'j']",22,animal,#animal-filter:retweets
1370390330806132744,JulfikarRaham15,2021-03-12 15:04:50,"['the', 'pictur', 'that', 'is', 'emerg', 'day', 'by', 'day', 'of', 'polit', 'rivalri', 'in', 'west', 'bengal', 'is', 'veri', 'embarrass', 'everi', 'field', 'ha']",20,political,#political-filter:retweets
1371864554880241665,IntuitiveBoston,2021-03-16 16:42:52,"['easi', 'random', 'act', 'of', 'kind', 'to', 'practic', 'today', 'kind', 'love', 'bekind', 'peac']",12,love,#love-filter:retweets
1369822255966994433,dvdburn,2021-03-11 01:27:30,"['harvey', 'r', 'i', 'p', 'august', 'we', 'miss', 'you', 'thi', 'wa', 'show', 'under', 'my', 'cornwal', 'shot', 'for', 'some', 'reason', 'canin', 'mammal']",20,animal,#animal-filter:retweets
1371883628733419525,SenorChavezU,2021-03-16 17:58:40,"['you', 're', 'not', 'in', 'a', 'spell', 'b', 'it', 's', 'okay', 'to', 'tri', 'and', 'be', 'wrong', 'environ', 'financ', 'machinelearn', 'innov']",19,technology,#technology-filter:retweets
1370403198834405384,theelitereality,2021-03-12 15:55:58,"['weightlift', 'bodybuild', 'physiotherapi', 'em', 'foot', 'massag']",6,bodybuilding,#bodybuilding-filter:retweets
1371935554732838914,360Compass,2021-03-16 21:25:00,"['my', 'user', 'guid', 'for', 'feedback', 'hire', 'job', 'recruit', 'tchat', 'busi', 'tweetmyjob']",11,business,#business-filter:retweets
1371844860894969863,HelpIamFlopping,2021-03-16 15:24:37,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein']",10,solar,#solar-filter:retweets
1370884517288939523,melissamorfinkw,2021-03-13 23:48:33,"['creativ', 'architectur', 'help', 'make', 'thi', 'courtyard', 'attract', 'coolbuild']",8,architecture,#architecture-filter:retweets
1371928744311595008,HaroldJDumasArt,2021-03-16 20:57:56,"['i', 'paint', 'angel', 'in', 'the', 'garden', 'last', 'octob', 'from', 'a', 'photo', 'i', 'took', 'in', 'june', 'there', 's', 'definit', 'less', 'color', 'in', 'march']",22,art,#art-filter:retweets
1371199831306293249,genlous,2021-03-14 20:41:30,"['mayor', 'decri', 'partisanship', 'over', 'covid', 'relief', 'say', 'citi', 'need', 'are', 'real', 'cultur', 'societi', 'gt', 'gt', 'gt']",16,culture,#culture-filter:retweets
1370772240036429824,VeezVillage,2021-03-13 16:22:24,"['chi', 'delta', 'phi', 'k', 'pin', 'pearl', 'soror', 'fratern', 'sign', 'lutheran', 'ebay', 'greeklif', 'chideltaphi', 'soror']",14,medical,#medical-filter:retweets
1371809115236864000,LSR_Robotics,2021-03-16 13:02:34,"['reduc', 'the', 'foot', 'drop', 'with', 'combin', 'vibrat', 'and', 'robert', 'train', 'check', 'out', 'how', 'the', 'combin', 'of', 'vibrati']",17,innovation,#innovation-filter:retweets
1371823205372035075,pairfum,2021-03-16 13:58:34,"['mother', 's', 'day', 'wish', 'amp', 'poem', 'mother', 's', 'day', 'wish', 'with', 'mother', 's', 'day', 'fast', 'approach', 'and', 'with', 'covid', 'restrict', 'st']",21,love,#love-filter:retweets
1371836189301473281,TonyBodoh,2021-03-16 14:50:09,"['their', 'abil', 'to', 'read', 'between', 'the', 'line', 'of', 'what', 'custom', 'are', 'say', 'is', 'master', 'dave', 'norri', 'order', 'your', 'sign']",19,business,#business-filter:retweets
1371808881865805826,habitusconcept,2021-03-16 13:01:39,"['learn', 'about', 'the', 'stori', 'behind', 'the', 'origin', 'of', 'the', 'sayap', 'handl', 'and', 'how', 'a', 'design', 'transcend', 'barrier', 'to', 'share', 'hi', 'dre']",21,architecture,#architecture-filter:retweets
1369796702601945090,xxX420Fortnite1,2021-03-10 23:45:58,"['relat', 'relatabletweet', 'polit', 'fortnit']",4,political,#political-filter:retweets
1371867020451479552,SeekingAlpha,2021-03-16 16:52:40,"['roku', 'activ', 'account', 'digit', 'advertis', 'growth', 'to', 'support', 'roku', 'in', 'trade', 'busi', 'stockmarket']",13,business,#business-filter:retweets
1370940398277910528,GreyCrossStudio,2021-03-14 03:30:36,"['heart', 'of', 'the', 'citi', 'a', 'memori', 'to', 'the', 'dakota', 'grey', 'cross', 'studio', 'art', 'artist', 'thedakota']",15,architecture,#architecture-filter:retweets
1371822433917923330,George00374060,2021-03-16 13:55:30,"['get', 'your', 'assign', 'done', 'by', 'the', 'expert', 'pay', 'someon', 'physic', 'essayhelp', 'english', 'essaypay', 'math', 'essaydu']",15,biology,#biology-filter:retweets
1371853217886318596,giantbirb,2021-03-16 15:57:49,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein']",10,solar,#solar-filter:retweets
1370090946742878211,NordikaBusSolns,2021-03-11 19:15:11,"['credit', 'canada', 'ceo', 'bruce', 'selleri', 'speak', 'about', 'hi', 'concern', 'for', 'indebt', 'canadian', 'onc', 'govern', 'support', 'expir']",16,government,#government-filter:retweets
1370328476583145479,ValerieLondon18,2021-03-12 10:59:02,"['veal', 'calv', 'beaten', 'jump', 'on', 'and', 'hit', 'in', 'the', 'face', 'secret', 'camera', 'reveal', 'eu', 'anim']",15,animal,#animal-filter:retweets
1371570398698086405,LRPhotoVideo,2021-03-15 21:14:00,"['apollo', 'in', 'the', 'french', 'jura', 'parnassiu', 'apollo', 'natur', 'butterfli', 'naturephotographi', 'canonphotographi', 'green']",12,biology,#biology-filter:retweets
1370554857724076036,AKAppleUsersGp,2021-03-13 01:58:36,"['mac', 'minut', 'podcast', 'episod', 'airpop', 'launch', 'first', 'smart', 'air', 'wearabl', 'activ', 'with', 'halo', 'sensor', 'and', 'appl', 'up']",17,medical,#medical-filter:retweets
1371694199645499399,FoundersCube,2021-03-16 05:25:56,"['iot', 'in', 'healthcar', 'ingest', 'sensor', 'iot', 'internetofth', 'tech', 'technolog', 'medtech', 'healthtech', 'innov']",12,innovation,#innovation-filter:retweets
1370927160244985860,GiftMomGoodies,2021-03-14 02:38:00,"['sale', 'budget', 'pet', 'care', 'pet', 'suppli', 'amp', 'heath', 'item', 'free', 'ship', 'on', 'all', 'order', 'off', 'pur', 'w', 'code', 'p']",19,pet,#pet-filter:retweets
1371766392425476096,DmcFinder,2021-03-16 10:12:48,"['turkey', 'make', 'big', 'push', 'for', 'british', 'travel', 'thi', 'summer', 'travel', 'dmcfinder', 'destin', 'holiday', 'worldtravel']",14,travel,#travel-filter:retweets
1371936163536240641,DonnaYoungDC,2021-03-16 21:27:25,"['nih', 'fauci', 'we', 'will', 'get', 'through', 'thi', 'and', 'we', 'will', 'get', 'through', 'it', 'by', 'vaccin', 'covid', 'vaccin', 'scienc', 'covidvaccin']",19,science,#science-filter:retweets
1371914928202866690,CoachRichPerry,2021-03-16 20:03:02,"['pro', 'tip', 'get', 'the', 'right', 'tool', 'for', 'the', 'job', 'there', 'are', 'ton', 'of', 'app', 'that', 'will', 'help', 'lighten', 'the', 'load', 'and', 'make', 'life', 'easi']",24,business,#business-filter:retweets
1370038731198103558,NG_Panos,2021-03-11 15:47:42,"['great', 'abstract', 'highlight', 'the', 'benefit', 'of', 'have', 'a', 'pharmacist', 'round', 'on', 'an', 'inpati', 'stroke', 'team', 'if', 'you', 'don']",18,pharmacy,#pharmacy-filter:retweets
1371891769101725706,Saniderm,2021-03-16 18:31:00,"['who', 'els', 'keep', 'a', 'sanibalm', 'in', 'their', 'bag', 'shoutout', 'to', 'our', 'ambassador', 'bosnian', 'girl', 'for', 'thi', 'awesom', 'ig', 'stori']",19,travel,#travel-filter:retweets
1371897842114170880,dontcallme_dick,2021-03-16 18:55:08,"['bless', 'cloth', 'shopifi', 'ecommerc', 'dropship', 'shopifystor', 'shopifydropship']",7,marketing,#marketing-filter:retweets
1371828640476958723,LnTTechservices,2021-03-16 14:20:09,"['imagin', 'you', 'fli', 'to', 'your', 'offic', 'on', 'a', 'hoverboard', 'how', 'about', 'electr', 'skate', 'here', 'are', 'cool', 'vehicl', 'that', 'can', 'cha']",20,innovation,#innovation-filter:retweets
1371902572504752134,cruise_altitude,2021-03-16 19:13:56,"['look', 'out', 'for', 'our', 'newest', 'episod', 'out', 'later', 'thi', 'week', 'meanwhil', 'whi', 'not', 'check', 'out', 'our', 'previou', 'episod', 'in', 'ep', 'the']",21,travel,#travel-filter:retweets
